component_id,lot_id,device_type,parameter,time_hours,value,unit,temperature_c,voltage_v,spec_min,spec_max,label,data_origin
L03-C021,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,8.788425,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C021,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.708748,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C021,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.819151,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C021,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.642705,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C021,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.671752,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C022,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.982178,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C022,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.221506,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C022,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.091996,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C022,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.007499,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C022,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.010463,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C022,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,2.97187,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C022,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.227493,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C022,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.704497,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C023,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.872601,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C023,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.289104,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C023,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,10.474097,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C023,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,12.372122,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C023,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,2.719312,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C023,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.095066,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C023,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.787751,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C023,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,6.525978,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L03-C024,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,8.674721,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C024,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,8.82177,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C024,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,8.908858,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C024,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.229315,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C024,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.242269,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C024,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.258457,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C024,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.468753,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C024,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.695212,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C025,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.375019,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C025,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.050877,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C025,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.33036,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C025,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.65441,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C025,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.003558,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C025,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.976844,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C025,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.35043,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C025,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.596908,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.352901,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.061425,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.139856,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,8.799355,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.423719,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.554984,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.602798,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.704619,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C027,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.339493,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C027,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.245955,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C027,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.157494,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C027,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,9.270749,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C027,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.470823,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C027,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.401189,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C027,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.308662,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C027,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.457281,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C028,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,0,9.395142,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C028,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,24,9.340753,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C028,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,96,9.800958,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C028,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,168,10.461777,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C028,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.560401,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C028,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.603605,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C028,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.762783,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L03-C028,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.94737,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C001,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.229215,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C001,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.51435,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C001,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.54946,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C001,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.453639,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C001,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.544681,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C001,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.598744,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C001,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.659093,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C001,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,3.693753,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C002,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.937729,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C002,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.772406,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C002,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.861615,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C002,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.12374,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C002,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.911373,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C002,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.053991,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C002,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.276237,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C002,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.697017,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C003,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.626762,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C003,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.750178,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C003,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.160555,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C003,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.569212,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C003,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.225702,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C003,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.269733,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C003,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.71378,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C003,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.170744,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C004,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,11.133532,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C004,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,11.189675,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C004,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,11.594562,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C004,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,11.717341,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C004,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.564586,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C004,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.510402,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C004,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,5.007363,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C004,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.511863,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C005,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,10.165156,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C005,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,10.116751,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C005,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.484986,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C005,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.217221,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C005,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.082365,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C005,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.218152,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C005,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.485532,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C005,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.717336,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C006,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.383983,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C006,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.332928,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C006,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.35491,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C006,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.526887,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C006,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.570672,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C006,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.647066,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C006,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.66688,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C006,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.050181,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C007,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,8.699028,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C007,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,8.948766,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C007,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.418516,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C007,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.752199,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C007,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.729156,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C007,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.856201,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C007,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.037635,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C007,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.185178,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C008,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.555398,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C008,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.278811,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C008,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,9.525662,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C008,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.738923,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C008,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.646308,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C008,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.694255,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C008,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,3.905168,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C008,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.068556,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.945851,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,10.539388,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,12.305104,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,14.25112,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.884932,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.304916,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,6.123817,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C009,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,7.815024,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L04-C010,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.603068,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C010,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.443666,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C010,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.028814,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C010,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.311024,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C010,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.06507,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C010,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.030803,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C010,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.391234,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C010,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.591286,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,8.55705,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,8.750705,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,8.84449,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,9.077626,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.011821,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.052606,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.315702,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C011,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.481807,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C012,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,0,9.815306,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C012,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,24,9.971216,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C012,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,96,10.533839,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L04-C012,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,168,10.752803,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
